Va,Vb,Vc,Ia,Ib,Ic,Type
132995.0142,133339.3284,133598.9377,1878.571495,32.49439513,1910.4581,AC
132994.9705,133346.8031,133583.0243,1878.138662,32.96381519,1910.611987,AC
132987.7201,133342.455,133596.1278,1878.371332,32.72391067,1910.531968,AC
132999.9591,133342.8979,133587.7857,1878.382051,32.63945821,1910.528719,AC
132985.3105,133345.3356,133590.089,1878.189043,32.90358134,1910.539548,AC
133000.7753,133342.0962,133594.3255,1878.422561,32.76920301,1910.64345,AC
132985.7229,133344.2665,133584.7145,1878.269632,32.57205242,1910.308107,AC
132999.7782,133343.7056,133597.6429,1878.265382,33.13886606,1910.881155,AC
132987.6761,133343.73,133584.239,1878.381634,32.28890395,1910.13855,AC
132996.8763,133342.1787,133595.8835,1878.234829,33.14759505,1910.874898,AC
132991.9217,133347.0841,133587.423,1878.302034,32.57369986,1910.287247,AC
132992.0227,133338.4013,133592.6521,1878.334665,32.86664957,1910.625958,AC
132996.7654,133349.5227,133589.9557,1878.255026,32.84669457,1910.508295,AC
132988.6909,133338.5813,133591.1374,1878.246828,32.85919666,1910.505231,AC
132998.004,133346.7862,133590.8682,1878.472141,32.5446282,1910.501967,AC
132990.0082,133342.638,133590.2922,1877.971695,33.16211798,1910.5944,AC
132995.0094,133343.353,133592.0662,1878.703961,32.2215123,1910.432317,AC
132993.5849,133343.9283,133588.9095,1877.893667,33.21264648,1910.586251,AC
132992.2452,133344.5815,133593.1545,1878.619122,32.50665325,1910.563147,AC
132994.6839,133341.1136,133588.8264,1878.121847,32.85238595,1910.408488,AC
132992.8469,133347.1866,133592.0236,1878.372139,32.90457361,1910.719068,AC
132992.8525,133340.2859,133590.8898,1878.313955,32.6422524,1910.383123,AC
132994.902,133345.5918,133589.9853,1878.301067,32.7842548,1910.599567,AC
132991.1169,133343.579,133591.789,1878.299107,32.86547834,1910.613589,AC
132995.9613,133342.1732,133590.9508,1878.327876,32.53218426,1910.362066,AC
132990.3556,133345.5352,133588.8065,1878.339198,32.96268995,1910.75166,AC
132996.6716,133342.3925,133595.0475,1878.171081,32.75361411,1910.372314,AC
132989.4461,133343.7389,133584.6346,1878.564505,32.57636667,1910.598056,AC
132997.2311,133344.2567,133597.876,1877.945294,33.13515517,1910.56953,AC
132989.8729,133343.475,133583.6067,1878.67086,32.29666991,1910.434811,AC
132994.7149,133342.1161,133596.8904,1877.99579,33.08951528,1910.612807,AC
132994.5978,133347.5193,133585.8372,1878.466923,32.60121198,1910.485485,AC
132987.821,133337.7546,133593.8997,1878.259472,32.81459571,1910.519863,AC
133002.0663,133350.2526,133589.0005,1878.252154,32.88972691,1910.519099,AC
132980.9565,133337.8236,133590.3353,1878.349378,32.8764908,1910.603241,AC
133006.3825,133347.4102,133593.1497,1878.307105,32.59889815,1910.329145,AC
132979.5667,133342.0633,133585.1422,1878.221881,33.17854456,1910.838565,AC
133004.3903,133343.6004,133598.9714,1878.426627,32.26639729,1910.169526,AC
132983.8617,133343.9896,133579.3201,1878.203803,33.16161692,1910.867243,AC
132998.2959,133343.8187,133603.2295,1878.343997,32.50272999,1910.310568,AC
132990.6821,133342.5687,133577.6413,1878.352598,32.81236914,1910.644404,AC
132990.7322,133344.8702,133601.319,1878.236249,32.81825526,1910.535506,AC
132998.5996,133343.1542,133582.7105,1878.356733,32.71589379,1910.526664,AC
132982.2838,133342.4582,133593.8184,1878.36665,32.6301659,1910.522405,AC
133006.6769,133346.3615,133590.9685,1878.153365,33.03486194,1910.631363,AC
132975.3625,133340.1734,133585.9314,1878.549344,32.39314533,1910.409071,AC
133010.693,133346.2214,133597.4639,1878.086152,33.17568788,1910.652399,AC
132975.1532,133343.1135,133580.8942,1878.459718,32.68833143,1910.501801,AC
133006.2769,133341.4079,133601.055,1878.288225,32.82698616,1910.460986,AC
132983.4333,133347.8879,133578.4902,1878.226667,33.07801419,1910.687758,AC
132995.2775,133338.5369,133601.9702,1878.435288,32.53670206,1910.35633,AC
132995.1275,133347.8758,133579.511,1878.203705,32.95209283,1910.653444,AC
132984.4366,133341.0408,133598.3009,1878.33306,32.72304158,1910.497214,AC
133003.8864,133344.3408,133586.0001,1878.338588,32.6362656,1910.490256,AC
132978.115,133343.9034,133589.4134,1878.251866,32.86789712,1910.588121,AC
133007.7828,133343.1706,133595.9826,1878.303783,32.76174871,1910.539756,AC
132976.4954,133343.569,133580.0565,1878.399544,32.5322567,1910.420513,AC
133007.0668,133343.7787,133603.083,1878.125845,33.14199734,1910.758249,AC
132979.9208,133344.2055,133576.2882,1878.530127,32.26565403,1910.264335,AC
133000.6954,133341.0178,133603.4415,1878.127893,33.1796151,1910.787136,AC
132989.2434,133348.7445,133578.8148,1878.418497,32.57971322,1910.377108,AC
132989.4093,133336.1906,133599.1052,1878.30038,32.91814395,1910.602573,AC
133001.1333,133351.9548,133584.2311,1878.30016,32.89017889,1910.541267,AC
132979.0709,133335.9731,133593.1622,1878.295796,32.89534489,1910.541103,AC
133008.4996,133349.1004,133590.7851,1878.439491,32.60532677,1910.48296,AC
132975.9468,133340.7138,133586.1117,1878.073727,33.15648006,1910.666275,AC
133007.7401,133344.4221,133598.218,1878.625645,32.2490562,1910.377721,AC
132980.0942,133343.7096,133579.2577,1877.995269,33.17005432,1910.666034,AC
133001.7721,133343.7007,133603.532,1878.540378,32.47804625,1910.497024,AC
132987.1479,133342.8726,133576.8652,1878.18344,32.79879652,1910.466305,AC
132994.6045,133344.5826,133602.6347,1878.320998,32.85738436,1910.669486,AC
132994.5615,133343.3492,133581.1143,1878.328447,32.60617326,1910.398521,AC
132987.3522,133342.2645,133596.3646,1878.283391,32.76619062,1910.581512,AC
133001.7109,133346.7589,133588.2072,1878.280393,32.86878491,1910.592892,AC
132981.3945,133339.3536,133590.0976,1878.338373,32.55126724,1910.365689,AC
133005.8671,133347.648,133593.0897,1878.307172,33.01080475,1910.724309,AC
132980.3859,133341.1392,133586.902,1878.196706,32.78434156,1910.3776,AC
133003.818,133343.9168,133595.2306,1878.541011,32.6401926,1910.588985,AC
132985.4773,133345.1716,133585.4572,1877.966665,33.14974677,1910.56954,AC
132997.367,133341.4851,133596.376,1878.671127,32.31873767,1910.445842,AC
132992.1363,133344.989,133584.9955,1878.002574,33.06787909,1910.614902,AC
132992.2218,133344.0592,133595.836,1878.483288,32.55509251,1910.50344,AC
132995.4193,133341.454,133587.1001,1878.264642,32.7488208,1910.530864,AC
132990.9219,133346.7488,133592.4855,1878.255209,32.81502864,1910.529324,AC
132995.63,133340.8271,133591.1765,1878.376384,32.78715837,1910.625259,AC
132987.4962,133338.4435,133552.4833,1723.364947,35.63386717,1758.264485,AC
133024.9879,133348.0386,133557.9376,1723.845979,35.17957721,1758.332136,AC
132989.3891,133343.2794,133544.9986,1723.050722,35.99637492,1758.308596,AC
133019.6302,133344.4567,133564.3285,1724.005877,35.01439648,1758.346027,AC
132997.1711,133344.6883,133541.0517,1723.074212,35.69401727,1758.166714,AC
133011.6736,133344.6928,133565.4184,1723.784933,35.33553388,1758.536476,AC
133004.9149,133344.3325,133543.5377,1723.3384,35.27466602,1758.014182,AC
133005.0438,133343.8004,133560.4649,1723.553331,35.54958501,1758.518467,AC
133010.858,133346.7111,133549.8628,1723.464435,35.42602008,1758.203497,AC
133000.5609,133341.0185,133554.8018,1723.469515,35.35028112,1758.218269,AC
133013.7563,133348.299,133553.9212,1723.59266,35.50221086,1758.469263,AC
133000.332,133341.6956,133552.8556,1723.233276,35.480268,1758.090551,AC
133011.556,133345.7521,133554.3963,1723.926704,35.14494043,1758.443578,AC
133004.5985,133344.5848,133553.1394,1722.927169,35.9637446,1758.207975,AC
133006.9439,133344.3784,133553.9574,1724.09551,34.98100308,1758.363599,AC
133007.9726,133343.5611,133553.706,1722.997386,35.84458443,1758.206253,AC
133006.0492,133347.1901,133553.0485,1723.837122,35.26576073,1758.449565,AC
133006.0485,133340.6736,133554.9946,1723.348754,35.40002379,1758.154177,AC
133009.8464,133348.3748,133551.8417,1723.539338,35.43822275,1758.388657,AC
133001.3195,133341.8164,133555.0627,1723.532312,35.51041632,1758.375181,AC
133014.0423,133345.626,133553.7715,1723.449291,35.23332962,1758.087103,AC
132997.8526,133344.5338,133550.5669,1723.616265,35.63687486,1758.630885,AC
133016.1903,133344.2244,133559.9663,1723.28508,35.27420996,1757.987079,AC
132996.6753,133344.5067,133543.7806,1723.855163,35.25441546,1758.53522,AC
133015.4711,133344.5459,133565.2804,1723.04375,35.75683516,1758.189866,AC
132999.558,133345.4437,133540.7539,1723.971636,35.06700541,1758.327678,AC
133009.0987,133341.5349,133565.1667,1723.123927,35.82747401,1758.290069,AC
133008.8942,133349.899,133543.2467,1723.713931,35.36104766,1758.32215,AC
132997.0394,133337.3911,133560.4358,1723.448977,35.4686644,1758.264662,AC
133021.0542,133351.779,133549.4168,1723.460624,35.47806217,1758.271571,AC
132986.2424,133338.6046,133552.4653,1723.556028,35.584983,1758.439559,AC
133027.8428,133348.0618,133558.7759,1723.489961,35.20207318,1758.03215,AC
132983.6059,133343.0434,133541.7784,1723.498939,35.83116882,1758.649622,AC
133025.5956,133344.5221,133569.1741,1723.486985,35.12224643,1757.989029,AC
132989.4504,133345.0374,133533.0777,1723.616857,35.47979598,1758.521689,AC
133016.1508,133343.3373,133573.949,1723.329512,35.49487995,1758.247991,AC
133001.4421,133346.7502,133532.9633,1723.733699,35.21090804,1758.282917,AC
133001.5473,133340.2084,133569.0177,1723.364159,35.65881045,1758.378466,AC
133017.3069,133350.8917,133541.5941,1723.579909,35.50427863,1758.295214,AC
132985.6,133336.6196,133557.8793,1723.571159,35.42364743,1758.298419,AC
133030.7551,133352.0986,133553.6273,1723.462497,35.60407184,1758.332182,AC
132976.5906,133338.6889,133545.6626,1723.530511,35.56537263,1758.368341,AC
133033.5192,133347.373,133565.3103,1723.638201,35.24493378,1758.166154,AC
132980.2,133344.2208,133535.0616,1723.313748,35.94235971,1758.527342,AC
133024.3388,133342.9653,133573.7672,1723.751966,35.07082691,1758.113081,AC
132993.2379,133346.5342,133530.122,1723.340017,35.69493233,1758.424088,AC
133009.2455,133342.2681,133574.0399,1723.590624,35.31776841,1758.309556,AC
133009.1113,133346.9734,133535.0886,1723.508686,35.32700354,1758.242737,AC
132993.8096,133340.9294,133564.6662,1723.494029,35.45257591,1758.356568,AC
133023.4482,133349.2663,133547.3903,1723.497596,35.57397028,1758.346485,AC
132982.1559,133338.8703,133551.741,1723.550109,35.28163722,1758.162222,AC
133031.3846,133349.5173,133559.4174,1723.507964,35.71477964,1758.500805,AC
132979.8145,133341.3641,133541.9096,1723.411043,35.41888868,1758.136139,AC
133028.1212,133344.8561,133567.0464,1723.767096,35.31848996,1758.389422,AC
132988.752,133346.4774,133536.8281,1723.144995,35.86734275,1758.309933,AC
133015.8797,133341.32,133569.7963,1723.915137,35.1044289,1758.271255,AC
133002.7249,133347.4118,133537.2344,1723.190292,35.76897587,1758.324548,AC
133002.9374,133342.5779,133566.2715,1723.696857,35.30626993,1758.344406,AC
133013.9951,133345.5077,133544.2399,1723.46493,35.35999157,1758.272875,AC
132994.5143,133343.5978,133557.23,1723.47288,35.35968037,1758.279934,AC
133020.22,133345.9155,133554.1238,1723.567843,35.53490796,1758.481389,AC
132991.1794,133342.5487,133548.8443,1723.444673,35.14789349,1757.989538,AC
133021.1045,133346.1717,133560.1196,1723.600604,35.76301801,1758.712196,AC
132993.7239,133344.1514,133546.0184,1723.318507,35.21825515,1757.909267,AC
133015.9319,133342.9833,133560.6759,1723.803811,35.40503088,1758.594259,AC
133001.3303,133347.5336,133547.0987,1723.109741,35.6380637,1758.130923,AC
133008.1165,133341.2666,133559.0245,1723.881941,35.18563136,1758.364807,AC
133008.1145,133346.6383,133549.2876,1723.221165,35.66646705,1758.266552,AC
133004.1801,133344.3408,133556.4705,1723.5899,35.43783346,1758.311602,AC
133009.2503,133343.0635,133552.435,1723.568872,35.30894783,1758.30777,AC
133005.4488,133346.6025,133553.3902,1723.309942,35.45976047,1758.186779,AC
133006.9857,133342.9634,133554.735,1723.694811,35.43383241,1758.553963,AC
133007.6602,133345.0727,133552.9817,1723.318729,35.14118888,1757.883629,AC
133005.4546,133344.6058,133552.9279,1723.644533,35.76317985,1758.802652,AC
133008.3901,133344.6432,133556.5571,1723.325986,35.09382303,1757.815038,AC
133005.3658,133343.5622,133548.8271,1723.718576,35.50747086,1758.670274,AC
133007.5507,133346.1629,133559.5257,1723.242561,35.40565558,1758.092226,AC
133007.4863,133343.1293,133547.9174,1723.723282,35.27614734,1758.382222,AC
133003.3504,133344.5653,133557.8567,1723.404743,35.47341526,1758.29349,AC
133013.5507,133346.397,133551.383,1723.426671,35.60148092,1758.295937,AC
132995.8192,133341.2023,133553.0983,1723.744939,35.21166376,1758.330335,AC
133020.4547,133348.0077,133556.4976,1723.187716,35.68927139,1758.212558,AC
132990.8677,133342.2536,133547.5122,1723.802064,35.32933682,1758.511501,AC
133021.3388,133344.7803,133562.2134,1723.299994,35.28642909,1757.965403,AC
132993.8405,133345.9451,133541.5807,1723.613744,35.73290905,1758.719208,AC
133014.2771,133342.2806,133567.1565,1723.445116,35.12142721,1757.907341,AC
133003.1319,133346.4683,133538.5683,1723.563008,35.60097116,1758.590793,AC
133003.1615,133343.0718,133566.4837,1723.428275,35.32127433,1758.166354,AC
133014.5046,133345.738,133543.1502,1723.554289,35.33335756,1758.327449,AC
132991.4434,133342.6155,133557.9131,1723.545624,35.33497172,1758.323644,AC
133025.1547,133347.3223,133553.8771,1723.336237,35.66725943,1758.312619,AC
132982.3858,133341.1297,133546.3495,1723.799513,35.12006993,1758.258632,AC
133030.3825,133347.0751,133564.2684,1723.19115,35.88355037,1758.353995,AC
132981.9027,133343.9593,133537.6572,1723.778035,35.2409844,1758.323427,AC
133024.6994,133342.1994,133570.5116,1723.389999,35.48676336,1758.194978,AC
132992.8052,133349.0866,133533.7317,1723.520663,35.65949461,1758.501856,AC
133009.6058,133338.7384,133571.4424,1723.592753,35.25507394,1758.116573,AC
133009.3831,133349.8149,133536.1952,1723.456334,35.62281236,1758.44555,AC
132993.3101,133340.2838,133564.8563,1723.538788,35.41773578,1758.284104,AC
133023.4532,133347.4168,133546.6344,1723.534842,35.31485014,1758.2906,AC
132982.1365,133342.0919,133551.5388,1723.52874,35.3564738,1758.327644,AC
133016.1117,133343.6611,133524.0603,1589.759737,38.11657509,1627.130185,AC
133024.8121,133346.4094,133525.1852,1590.376831,37.99470623,1627.622403,AC
133020.3592,133345.1583,133524.2153,1589.439174,38.34802922,1626.967029,AC
133019.9454,133345.3339,133523.267,1590.607189,37.92301417,1627.700228,AC
133024.3437,133345.2229,133527.2606,1589.348274,38.38948909,1626.925662,AC
133018.1669,133346.387,133519.7463,1590.521087,37.97245119,1627.693893,AC
133022.8296,133343.5088,133530.3199,1589.5611,38.15487653,1626.984247,AC
133022.7004,133347.9958,133517.8275,1590.2214,38.0636841,1627.550234,AC
133015.3819,133342.5472,133529.9086,1589.873275,38.06974123,1627.219907,AC
133031.3616,133348.1461,133520.9017,1589.919708,38.06933418,1627.262711,AC
133006.0548,133342.9292,133523.5951,1590.169377,38.05793243,1627.503048,AC
133039.1928,133347.4365,133529.4356,1589.648803,38.17496369,1627.056539,AC
133000.1756,133343.9726,133513.4671,1590.42787,37.97741398,1627.61634,AC
133040.8863,133345.6839,133539.0468,1589.490783,38.39167176,1627.037297,AC
133002.7408,133346.713,133505.2045,1590.484852,37.98408661,1627.600466,AC
133032.5453,133342.0236,133544.0944,1589.596494,38.32078271,1627.086257,AC
133015.5046,133350.6095,133503.5063,1590.28765,38.09608607,1627.54834,AC
133015.5381,133338.796,133541.2899,1589.854011,38.14585482,1627.193743,AC
133033.7183,133352.331,133510.3383,1590.060966,38.14983285,1627.404912,AC
132997.331,133338.7702,133530.0795,1590.039992,38.15774866,1627.381488,AC
133048.6861,133350.8656,133524.5561,1589.928467,38.11160223,1627.242813,AC
132986.4,133341.1769,133513.7834,1590.154845,38.11983349,1627.477814,AC
133053.3978,133347.7763,133540.4998,1589.834731,38.22714868,1627.236923,AC
132987.9011,133344.8934,133499.805,1590.217773,38.04450652,1627.411183,AC
133044.8487,133343.3387,133550.3177,1589.838357,38.34941059,1627.316705,AC
133002.5051,133349.8457,133494.9209,1590.13687,38.10363856,1627.350516,AC
133025.1522,133338.5373,133549.526,1589.969096,38.22566841,1627.332189,AC
133024.9232,133353.5426,133501.0071,1590.007388,38.20602765,1627.349152,AC
133002.5073,133336.7549,133538.6628,1590.033716,38.1888511,1627.334528,AC
133045.0511,133353.1343,133515.6474,1590.023472,38.16745962,1627.335929,AC
132987.1883,133338.973,133521.7546,1589.949752,38.25279497,1627.332042,AC
133054.2468,133349.7897,133533.2334,1590.12191,38.08434549,1627.389868,AC
132985.0655,133342.8307,133505.7862,1589.86841,38.15610215,1627.219077,AC
133049.8407,133345.6943,133545.9848,1590.171151,38.17660842,1627.540469,AC
132995.9274,133347.1649,133498.0411,1589.832282,38.08180225,1627.094467,AC
133034.506,133341.287,133548.5042,1590.206501,38.20070803,1627.590706,AC
133014.8469,133351.235,133501.0077,1589.808503,38.15058033,1627.139179,AC
133015.1561,133338.3755,133541.3887,1590.179638,38.12451766,1627.468688,AC
133033.2505,133352.3713,133511.6631,1589.922892,38.1873618,1627.288991,AC
133000.8583,133339.2562,133529.1179,1589.960242,38.23516108,1627.309001,AC
133043.012,133349.9538,133524.843,1590.197299,38.06323321,1627.443574,AC
132997.214,133342.4214,133517.1223,1589.672956,38.27598009,1627.129229,AC
133041.9025,133346.8292,133534.9711,1590.402279,37.98828821,1627.639315,AC
133003.1472,133345.19,133510.6543,1589.539748,38.11937483,1626.929035,AC
133033.4472,133344.4128,133537.8374,1590.428743,38.06787207,1627.773677,AC
133013.7119,133347.438,133511.8407,1589.558441,38.06021463,1626.896588,AC
133023.1605,133342.4882,133533.9775,1590.340333,38.04948677,1627.663269,AC
133023.1763,133348.6875,133517.6155,1589.706378,38.11647109,1627.100532,AC
133016.5669,133342.4118,133528.0166,1590.095626,38.09175986,1627.395648,AC
133026.7374,133347.5341,133523.0819,1590.039317,38.08621114,1627.358733,AC
133016.7501,133344.3878,133524.0795,1589.713224,38.28339195,1627.152577,AC
133023.8648,133345.5629,133525.2989,1590.396583,37.95288258,1627.583066,AC
133021.3325,133345.6306,133523.9766,1589.449955,38.24618503,1626.941851,AC
